alias_text	locale	normalized_alias	route_kind	target_code	priority	match_kind	is_blocked	source	comment
флешка для pixel	ru-RU	флешка для pixel	CATEGORY_LEAF	TECH.STORAGE_MEMORY	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MEMORY_CARD
аккумулятор для iphone	ru-RU	аккумулятор для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
дисплей для iphone	ru-RU	дисплей для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
задняя крышка iphone	ru-RU	задняя крышка iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
шлейф зарядки iphone	ru-RU	шлейф зарядки iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
аккумулятор для айфон	ru-RU	аккумулятор для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
дисплей для айфон	ru-RU	дисплей для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
задняя крышка айфон	ru-RU	задняя крышка айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
шлейф зарядки айфон	ru-RU	шлейф зарядки айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
аккумулятор для samsung	ru-RU	аккумулятор для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
дисплей для samsung	ru-RU	дисплей для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
задняя крышка samsung	ru-RU	задняя крышка samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
шлейф зарядки samsung	ru-RU	шлейф зарядки samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
аккумулятор для самсунг	ru-RU	аккумулятор для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
дисплей для самсунг	ru-RU	дисплей для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
задняя крышка самсунг	ru-RU	задняя крышка самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
шлейф зарядки самсунг	ru-RU	шлейф зарядки самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
аккумулятор для xiaomi	ru-RU	аккумулятор для xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
дисплей для xiaomi	ru-RU	дисплей для xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
задняя крышка xiaomi	ru-RU	задняя крышка xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
шлейф зарядки xiaomi	ru-RU	шлейф зарядки xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
аккумулятор для redmi	ru-RU	аккумулятор для redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
дисплей для redmi	ru-RU	дисплей для redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
задняя крышка redmi	ru-RU	задняя крышка redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
шлейф зарядки redmi	ru-RU	шлейф зарядки redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
аккумулятор для honor	ru-RU	аккумулятор для honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
дисплей для honor	ru-RU	дисплей для honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
задняя крышка honor	ru-RU	задняя крышка honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
шлейф зарядки honor	ru-RU	шлейф зарядки honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
аккумулятор для huawei	ru-RU	аккумулятор для huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
дисплей для huawei	ru-RU	дисплей для huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
задняя крышка huawei	ru-RU	задняя крышка huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
шлейф зарядки huawei	ru-RU	шлейф зарядки huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
аккумулятор для pixel	ru-RU	аккумулятор для pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
дисплей для pixel	ru-RU	дисплей для pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
задняя крышка pixel	ru-RU	задняя крышка pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
шлейф зарядки pixel	ru-RU	шлейф зарядки pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_REPAIR_PART
кулер для iphone	ru-RU	кулер для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
охлаждение для iphone	ru-RU	охлаждение для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
кулер для айфон	ru-RU	кулер для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
охлаждение для айфон	ru-RU	охлаждение для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
кулер для samsung	ru-RU	кулер для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
охлаждение для samsung	ru-RU	охлаждение для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
кулер для самсунг	ru-RU	кулер для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
охлаждение для самсунг	ru-RU	охлаждение для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
кулер для xiaomi	ru-RU	кулер для xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
охлаждение для xiaomi	ru-RU	охлаждение для xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
кулер для redmi	ru-RU	кулер для redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
охлаждение для redmi	ru-RU	охлаждение для redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
кулер для honor	ru-RU	кулер для honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
охлаждение для honor	ru-RU	охлаждение для honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
кулер для huawei	ru-RU	кулер для huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
охлаждение для huawei	ru-RU	охлаждение для huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
кулер для pixel	ru-RU	кулер для pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
охлаждение для pixel	ru-RU	охлаждение для pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:PHONE_COOLER
геймпад для iphone	ru-RU	геймпад для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
контроллер для iphone	ru-RU	контроллер для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
геймпад для айфон	ru-RU	геймпад для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
контроллер для айфон	ru-RU	контроллер для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
геймпад для samsung	ru-RU	геймпад для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
контроллер для samsung	ru-RU	контроллер для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
геймпад для самсунг	ru-RU	геймпад для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
контроллер для самсунг	ru-RU	контроллер для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
геймпад для xiaomi	ru-RU	геймпад для xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
контроллер для xiaomi	ru-RU	контроллер для xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
геймпад для redmi	ru-RU	геймпад для redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
контроллер для redmi	ru-RU	контроллер для redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
геймпад для honor	ru-RU	геймпад для honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
контроллер для honor	ru-RU	контроллер для honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
геймпад для huawei	ru-RU	геймпад для huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
контроллер для huawei	ru-RU	контроллер для huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
геймпад для pixel	ru-RU	геймпад для pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
контроллер для pixel	ru-RU	контроллер для pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:MOBILE_GAME_CONTROLLER
триггеры для iphone	ru-RU	триггеры для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
курки для iphone	ru-RU	курки для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
триггеры для айфон	ru-RU	триггеры для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
курки для айфон	ru-RU	курки для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
триггеры для samsung	ru-RU	триггеры для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
курки для samsung	ru-RU	курки для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
триггеры для самсунг	ru-RU	триггеры для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
курки для самсунг	ru-RU	курки для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
триггеры для xiaomi	ru-RU	триггеры для xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
курки для xiaomi	ru-RU	курки для xiaomi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
триггеры для redmi	ru-RU	триггеры для redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
курки для redmi	ru-RU	курки для redmi	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
триггеры для honor	ru-RU	триггеры для honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
курки для honor	ru-RU	курки для honor	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
триггеры для huawei	ru-RU	триггеры для huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
курки для huawei	ru-RU	курки для huawei	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
триггеры для pixel	ru-RU	триггеры для pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
курки для pixel	ru-RU	курки для pixel	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:GAME_TRIGGER
штатив для iphone	ru-RU	штатив для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
селфи палка для iphone	ru-RU	селфи палка для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
монопод для iphone	ru-RU	монопод для iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
штатив для айфон	ru-RU	штатив для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
селфи палка для айфон	ru-RU	селфи палка для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
монопод для айфон	ru-RU	монопод для айфон	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
штатив для samsung	ru-RU	штатив для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
селфи палка для samsung	ru-RU	селфи палка для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
монопод для samsung	ru-RU	монопод для samsung	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
штатив для самсунг	ru-RU	штатив для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
селфи палка для самсунг	ru-RU	селфи палка для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
монопод для самсунг	ru-RU	монопод для самсунг	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	89	EXACT	false	MANUAL	TECH_PHONE_ACCESSORIES_useful_pack_v1_2; route_query:TECH.PHONE_ACCESSORIES:SELFIE_STICK_TRIPOD
